ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,CITY,REGION,STATE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
431538,16-25,male,majority,0-9y,high school,poverty,0.19414954837432,no,before 2015,yes,no,95404,santa rosa,west,california,12000.0,,0,,0,1.0
164516,16-25,male,majority,0-9y,high school,poverty,0.300497330390378,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,,0,,0,1.0
479577,40-64,female,majority,20-29y,university,upper class,0.6670906918498556,yes,after 2015,yes,yes,95404,santa rosa,west,,7000.0,,4,,0,0.0
395233,40-64,male,majority,0-9y,high school,upper class,0.6130724079074048,yes,before 2015,yes,no,95404,santa rosa,west,,,,0,,0,1.0
221838,40-64,male,majority,10-19y,university,upper class,,,after 2015,yes,no,95404,santa rosa,west,california,11000.0,,3,,2,0.0
938476,26-39,male,minority,10-19y,high school,middle class,0.5952817629709132,yes,before 2015,yes,yes,32765,oviedo,south,,8000.0,,1,,1,0.0
112454,26-39,male,majority,0-9y,none,poverty,0.3482357882933829,no,before 2015,yes,yes,32765,oviedo,south,,7000.0,,0,,0,1.0
91246,26-39,male,majority,10-19y,high school,working class,0.3566396714745861,yes,after 2015,yes,yes,95404,santa rosa,,california,8000.0,,3,,1,0.0
2743,26-39,female,majority,10-19y,none,working class,0.3486591269429803,no,before 2015,yes,no,21217,baltimore,south,maryland,12000.0,,0,,0,1.0
248888,40-64,male,majority,0-9y,high school,middle class,0.5594684860915574,yes,before 2015,no,yes,32765,oviedo,south,,12000.0,,0,,0,1.0
195523,16-25,male,majority,0-9y,high school,poverty,0.514483730987584,no,before 2015,no,no,95404,santa rosa,west,california,12000.0,sedan,0,,0,1.0
981926,40-64,female,majority,20-29y,university,upper class,0.5626384060668865,yes,after 2015,no,yes,95404,santa rosa,west,,13000.0,,2,,0,0.0
593426,40-64,male,majority,20-29y,university,middle class,0.5717246252857962,yes,before 2015,no,yes,32765,oviedo,south,,15000.0,sedan,2,2.0,1,0.0
235574,65+,female,majority,30y+,university,upper class,0.6510078690171576,yes,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,,5,,2,0.0
440993,16-25,male,majority,0-9y,university,working class,0.3707348173567914,yes,before 2015,no,no,95404,santa rosa,west,,12000.0,,0,,0,1.0
446993,16-25,male,majority,0-9y,high school,poverty,0.3051450776813433,yes,before 2015,no,no,95404,santa rosa,west,california,14000.0,,0,,0,0.0
82684,26-39,male,majority,10-19y,university,upper class,0.5744144216758436,yes,before 2015,no,no,32765,oviedo,south,florida,,,2,,5,1.0
301242,26-39,female,majority,10-19y,university,middle class,0.4500145680826032,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,1,,1,0.0
784122,26-39,male,majority,10-19y,university,upper class,0.6364490959261638,yes,before 2015,yes,yes,95404,santa rosa,west,california,,,0,,4,0.0
884967,65+,male,majority,30y+,university,upper class,0.4576717029360895,no,before 2015,yes,yes,95404,santa rosa,west,,,,4,,8,0.0
7722,26-39,female,minority,0-9y,high school,poverty,0.3357473732007096,no,before 2015,no,yes,95404,santa rosa,west,california,15000.0,sedan,0,0.0,0,1.0
278557,26-39,female,majority,10-19y,none,poverty,0.3186947648911332,,before 2015,no,yes,32765,oviedo,south,florida,,sports car,1,2.0,0,0.0
123443,26-39,male,majority,10-19y,university,upper class,0.5578403271955679,yes,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,,2,,0,0.0
112143,16-25,female,majority,0-9y,none,working class,0.1924274124285441,no,before 2015,no,yes,32765,oviedo,south,florida,11000.0,,0,,0,1.0
912138,26-39,male,majority,10-19y,university,working class,0.3528243251354439,no,before 2015,yes,yes,32765,oviedo,south,,11000.0,,6,,3,1.0
601305,65+,female,majority,0-9y,university,upper class,0.647569234863379,no,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
602274,16-25,female,majority,0-9y,high school,middle class,0.4572362634438549,yes,after 2015,no,no,92101,san diego,west,california,10000.0,sedan,0,0.0,0,0.0
352099,26-39,male,majority,10-19y,none,middle class,0.5042469291759577,,before 2015,no,yes,95404,santa rosa,,california,13000.0,,0,,1,0.0
660400,16-25,male,majority,0-9y,high school,poverty,0.3749625006784157,yes,before 2015,no,yes,95404,santa rosa,west,california,15000.0,sedan,0,,0,1.0
267614,16-25,female,majority,0-9y,university,upper class,0.6603156212983624,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,0,,0,0.0
974380,40-64,female,majority,20-29y,high school,upper class,0.4169178873741152,yes,before 2015,no,yes,32765,oviedo,south,,12000.0,,3,,0,0.0
346585,26-39,female,majority,10-19y,high school,upper class,0.6350840347750659,yes,before 2015,yes,no,95404,santa rosa,,california,17000.0,,0,,0,0.0
536135,26-39,male,majority,10-19y,high school,middle class,0.4049288507406456,yes,before 2015,yes,yes,92101,san diego,west,california,11000.0,,2,,0,0.0
75569,40-64,female,majority,20-29y,high school,upper class,0.4956283926329951,no,after 2015,yes,no,95404,santa rosa,west,california,11000.0,,2,,0,0.0
415320,16-25,male,majority,0-9y,none,poverty,0.3921778349659278,no,before 2015,yes,no,95404,santa rosa,west,california,,,0,,0,1.0
645135,40-64,female,majority,10-19y,high school,upper class,0.5149450496137513,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,0,0.0,2,0.0
421596,65+,male,majority,30y+,university,upper class,0.5032225392796313,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,6,,10,0.0
164636,26-39,female,majority,10-19y,university,upper class,0.7140339031205747,yes,before 2015,yes,yes,21217,baltimore,south,maryland,11000.0,,0,,0,1.0
405100,26-39,male,majority,10-19y,high school,working class,0.3670512395145257,no,before 2015,yes,no,95404,santa rosa,west,california,14000.0,,1,,1,1.0
315223,40-64,female,majority,20-29y,high school,middle class,0.5793929043624154,yes,before 2015,no,no,92101,san diego,west,california,13000.0,,2,,0,0.0
628723,40-64,female,majority,20-29y,high school,middle class,0.5584702236402418,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,1,,4,0.0
483693,16-25,female,majority,0-9y,high school,working class,0.2919776582051944,no,before 2015,no,yes,32765,oviedo,south,florida,12000.0,sedan,0,,0,1.0
416795,40-64,female,majority,20-29y,high school,middle class,0.6615841421190086,yes,before 2015,no,yes,32765,oviedo,south,florida,12000.0,,5,,0,0.0
712973,16-25,female,majority,0-9y,none,poverty,0.3788290288330991,no,before 2015,no,no,95404,santa rosa,west,california,17000.0,,0,,0,1.0
755061,16-25,female,minority,0-9y,high school,poverty,0.3740705590179875,yes,before 2015,no,no,95404,santa rosa,west,,15000.0,sedan,0,,0,1.0
625426,40-64,male,majority,20-29y,university,upper class,,yes,before 2015,no,no,95404,santa rosa,west,california,13000.0,sedan,3,,2,0.0
162614,65+,male,majority,30y+,university,upper class,0.4593785751523136,yes,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,,1,,5,0.0
732843,40-64,male,majority,20-29y,university,middle class,,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,,2,,5,0.0
466761,40-64,female,majority,0-9y,university,upper class,0.4654506837575693,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,0.0
498232,16-25,male,minority,0-9y,high school,middle class,0.4086866980912735,yes,before 2015,no,yes,32765,oviedo,south,florida,9000.0,sedan,0,0.0,0,1.0
170391,65+,female,majority,20-29y,high school,upper class,0.5888021385021842,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,2,,2,0.0
918640,40-64,male,majority,20-29y,high school,upper class,0.61502467895473,yes,before 2015,yes,yes,32765,oviedo,south,florida,7000.0,,3,,0,0.0
937134,65+,female,majority,30y+,high school,upper class,,yes,before 2015,yes,yes,32765,oviedo,south,,8000.0,sedan,2,0.0,0,0.0
273764,40-64,female,majority,20-29y,university,upper class,0.5464601140543317,yes,after 2015,yes,yes,95404,santa rosa,west,california,8000.0,,1,,1,0.0
418555,26-39,female,minority,10-19y,none,working class,,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,,1,,1,0.0
344228,65+,male,majority,0-9y,university,upper class,0.737994819837278,yes,after 2015,yes,no,95404,santa rosa,west,california,17000.0,,0,,0,0.0
809278,40-64,female,majority,10-19y,none,working class,0.4273733642706479,yes,before 2015,no,yes,32765,oviedo,south,florida,10000.0,sedan,3,0.0,0,0.0
68145,16-25,female,majority,0-9y,high school,poverty,0.4129918414421705,no,before 2015,no,no,95404,santa rosa,west,california,,,0,,0,1.0
128369,40-64,male,majority,20-29y,university,upper class,0.6953231970861331,no,before 2015,yes,yes,32765,oviedo,south,,7000.0,,3,,1,0.0
194925,16-25,female,majority,0-9y,high school,poverty,0.2912344134674337,no,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,1.0
303507,16-25,female,majority,0-9y,high school,poverty,0.2441332629984765,no,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
244931,65+,male,majority,0-9y,university,upper class,0.5082740148521835,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,0,,0,0.0
570030,16-25,female,majority,0-9y,none,poverty,0.2932584812581273,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,0,0.0
918038,26-39,female,majority,10-19y,none,poverty,0.3436417190829057,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,sedan,0,1.0,0,1.0
102325,16-25,female,majority,0-9y,university,poverty,0.5033225200786,no,before 2015,no,no,95404,santa rosa,west,california,15000.0,sports car,0,,0,1.0
653061,26-39,female,majority,0-9y,university,upper class,,no,after 2015,no,yes,95404,santa rosa,west,california,,,0,,0,0.0
706892,40-64,female,majority,20-29y,university,upper class,0.6630513690689503,yes,after 2015,yes,yes,95404,santa rosa,west,california,,,2,,0,0.0
761911,40-64,male,majority,0-9y,none,poverty,0.2027084379448271,no,before 2015,no,yes,32765,oviedo,south,florida,11000.0,sedan,0,,0,1.0
271656,26-39,female,majority,10-19y,high school,upper class,0.665343329329833,yes,before 2015,yes,yes,32765,oviedo,south,,12000.0,sedan,1,0.0,0,0.0
820690,65+,male,majority,30y+,university,upper class,0.5386236932875669,,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,8,,5,0.0
622930,16-25,female,majority,0-9y,high school,working class,0.4101367047885667,no,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,0.0
81394,16-25,male,majority,0-9y,none,poverty,0.3136455846123201,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
373844,26-39,male,majority,0-9y,university,upper class,0.5073241356207076,yes,before 2015,no,yes,32765,oviedo,south,,12000.0,sedan,0,,0,0.0
368392,16-25,male,majority,0-9y,none,poverty,0.2095073883823189,no,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,0,1.0
447175,16-25,female,majority,0-9y,high school,working class,0.4907240542637642,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,1.0
182095,40-64,male,majority,20-29y,university,middle class,0.5814986743175801,yes,before 2015,yes,yes,95404,santa rosa,west,california,14000.0,,5,,0,0.0
451696,26-39,female,majority,0-9y,high school,upper class,0.6850359505244253,yes,before 2015,no,yes,95404,santa rosa,west,,12000.0,,0,,0,1.0
953021,26-39,male,majority,0-9y,university,middle class,0.4739316494372351,yes,after 2015,no,yes,95404,santa rosa,west,california,,sedan,0,,0,0.0
462465,16-25,male,majority,0-9y,high school,working class,,no,before 2015,no,yes,95404,santa rosa,west,,11000.0,,0,,0,1.0
617007,40-64,male,majority,10-19y,university,upper class,0.5128461364179456,yes,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,4,0.0,2,0.0
560773,40-64,male,majority,10-19y,university,upper class,0.6624617559275001,yes,after 2015,yes,no,95404,santa rosa,west,california,13000.0,sedan,1,,1,0.0
438008,40-64,female,majority,20-29y,high school,upper class,0.5564133152355352,yes,before 2015,no,no,95404,santa rosa,west,california,17000.0,sedan,1,,4,0.0
212573,16-25,female,minority,0-9y,high school,poverty,0.2673466585061873,no,before 2015,no,no,95404,santa rosa,west,california,17000.0,,0,,0,0.0
492516,65+,female,majority,30y+,university,upper class,0.8094112590513309,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,5,0.0,4,0.0
538225,16-25,female,majority,0-9y,none,poverty,0.3679435479917757,no,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,0.0
658402,65+,female,majority,30y+,university,upper class,0.5033547111991341,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,5,,3,0.0
325516,65+,female,majority,0-9y,none,middle class,0.5342877060116482,yes,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
200283,16-25,female,majority,0-9y,university,middle class,,no,before 2015,no,yes,32765,oviedo,south,florida,10000.0,,0,,0,0.0
913707,16-25,female,majority,0-9y,high school,middle class,,no,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,1.0
905750,40-64,male,majority,20-29y,none,middle class,0.4490117755463273,yes,before 2015,yes,yes,32765,oviedo,south,florida,7000.0,,7,,1,1.0
107029,40-64,male,majority,20-29y,university,upper class,0.8032523419405172,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,2,,3,0.0
304803,26-39,female,majority,0-9y,high school,middle class,,yes,before 2015,yes,yes,32765,oviedo,south,,8000.0,sports car,0,,0,0.0
124204,16-25,female,majority,0-9y,none,poverty,0.186185114720855,,before 2015,no,no,95404,santa rosa,west,california,17000.0,sedan,0,0.0,0,1.0
781586,40-64,female,majority,10-19y,university,upper class,,yes,after 2015,yes,no,95404,santa rosa,west,california,13000.0,,0,,0,0.0
644662,26-39,male,majority,10-19y,high school,working class,0.3151293556030717,no,before 2015,no,no,32765,oviedo,south,florida,,,2,,1,0.0
903407,16-25,male,majority,0-9y,none,poverty,,no,before 2015,no,yes,32765,oviedo,south,florida,12000.0,,0,,0,0.0
968669,65+,female,majority,30y+,university,upper class,0.4836380123288594,yes,after 2015,yes,yes,32765,oviedo,south,florida,9000.0,,4,,2,0.0
993267,26-39,female,majority,10-19y,high school,poverty,0.3858741008429725,,before 2015,no,no,95404,santa rosa,west,california,14000.0,sedan,0,1.0,0,0.0
423938,65+,male,majority,30y+,high school,upper class,0.6343725020457226,,after 2015,yes,no,32765,oviedo,south,florida,11000.0,,11,,5,0.0
125168,16-25,male,majority,0-9y,high school,working class,0.3621741186724681,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,1.0
175635,26-39,female,majority,10-19y,high school,poverty,,no,before 2015,yes,yes,32765,oviedo,south,,5000.0,,0,,3,1.0
525386,65+,female,majority,10-19y,university,upper class,0.6928836357133882,,before 2015,yes,yes,95404,santa rosa,west,,10000.0,sedan,2,,1,0.0
500215,65+,female,majority,30y+,high school,upper class,0.5777028525076912,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,2,,3,0.0
572994,40-64,male,majority,20-29y,university,upper class,0.6640650143948857,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,1,0.0
58735,40-64,male,majority,20-29y,high school,upper class,0.4897024062963834,no,after 2015,no,no,95404,santa rosa,west,california,,,3,,1,0.0
319953,26-39,female,minority,0-9y,none,poverty,0.2828694808711571,no,before 2015,yes,no,95404,santa rosa,west,california,13000.0,sports car,0,0.0,0,1.0
487355,40-64,male,majority,0-9y,high school,working class,0.4317004117968687,no,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,0,0.0,0,1.0
232470,16-25,male,majority,0-9y,university,poverty,0.1264534313986037,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,0,1.0
565198,16-25,male,majority,0-9y,none,poverty,0.2859976102627207,,before 2015,no,yes,95404,santa rosa,west,,12000.0,,0,,0,1.0
371727,26-39,male,majority,10-19y,university,upper class,0.5430074428650375,yes,after 2015,no,yes,95404,santa rosa,west,california,15000.0,,1,,1,0.0
165944,26-39,male,majority,10-19y,high school,middle class,0.3706567853008601,yes,before 2015,no,yes,32765,oviedo,south,florida,,sedan,6,,1,0.0
532459,16-25,female,majority,0-9y,high school,poverty,,no,before 2015,no,no,95404,santa rosa,west,california,18000.0,,0,,0,0.0
613091,65+,female,majority,20-29y,high school,upper class,0.7917101109944502,yes,after 2015,yes,yes,32765,oviedo,south,florida,11000.0,sedan,5,,2,0.0
88882,26-39,female,majority,10-19y,high school,working class,0.4717963087189384,,before 2015,yes,yes,95404,santa rosa,west,california,5000.0,sedan,0,,2,0.0
187197,26-39,male,majority,10-19y,university,upper class,,no,before 2015,yes,no,95404,santa rosa,west,california,12000.0,sedan,0,0.0,0,0.0
351757,26-39,female,majority,10-19y,none,working class,0.628633149594721,no,before 2015,yes,yes,21217,baltimore,south,maryland,9000.0,,0,,2,1.0
735929,16-25,male,majority,0-9y,high school,poverty,0.3448180556225356,no,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,0,,0,1.0
224890,40-64,male,majority,20-29y,high school,upper class,0.5478225909631781,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,,5,,1,0.0
864601,16-25,male,majority,0-9y,high school,poverty,0.3398648345906033,,before 2015,no,no,95404,santa rosa,west,california,16000.0,sedan,0,,0,1.0
485798,16-25,female,majority,0-9y,high school,poverty,0.2897871439465148,no,after 2015,no,no,95404,santa rosa,west,california,13000.0,sedan,0,,0,0.0
733833,16-25,male,majority,0-9y,university,middle class,0.5979347864750699,yes,before 2015,yes,yes,92101,san diego,west,,13000.0,sedan,0,0.0,0,1.0
750465,26-39,female,majority,0-9y,none,working class,0.3692930793988261,,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,0,1.0
660556,65+,male,majority,30y+,none,working class,0.4171250369936769,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,6,,6,0.0
28109,40-64,male,majority,20-29y,university,upper class,0.570277670616915,yes,before 2015,yes,no,32765,oviedo,south,,7000.0,sedan,5,1.0,4,0.0
